AGE,GENDER,CITY,FOOD_TYPE,JOB,STATE,AGE GROUP
88,F,Dras,Mughlai,Business,Jammu,Senior Citizen
51,M,Baramulla,Thai,MNC,Jammu,Working
26,F,Dalhousie,Italian,Bank,Himachal Pradesh,Working
21,F,Rewari,Continental,Business,Haryana,Working
68,F,Amritsar,Thai,Bank,Punjab,Senior Citizen
17,M,Rewari,Thai,Data Scientist,Haryana,Young
67,F,Mussoorie,Mughlai,Software Engineer,Uttarakhand,Senior Citizen
95,F,Jaisalmer,Italian,Driver,Rajasthan,Senior Citizen
63,M,Bhilwara,North Indian,Bank,Rajasthan,Senior Citizen
65,F,Alwar,Chinese,Business,Rajasthan,Senior Citizen
51,M,Darbhanga,Continental,Driver,Bihar,Working
59,F,Kullu,Mughlai,Self Employed,Himachal Pradesh,Working
35,M,Gulmarg,North Indian,MNC,Jammu,Working
40,M,Shimla,Mughlai,Teacher,Himachal Pradesh,Working
8,F,Rorkee,Chinese,Self Employed,Uttarakhand,Young
86,F,Chandigarh,Chinese,Business,Union Territory,Senior Citizen
96,M,Dalhousie,Street Food,Bank,Himachal Pradesh,Senior Citizen
71,M,Noida,Punjabi,Data Scientist,Uttar Pradesh,Senior Citizen
11,M,Kasauli,Lebanese,Teacher,Himachal Pradesh,Young
38,M,Ghaziabad,Thai,Data Scientist,Uttar Pradesh,Working
91,F,Nainital,Punjabi,Data Scientist,Uttarakhand,Senior Citizen
58,M,Rorkee,Thai,Business,Uttarakhand,Working
76,F,Agra,Chinese,Government Job,Uttar Pradesh,Senior Citizen
72,F,Patna,Continental,Data Scientist,Bihar,Senior Citizen
96,F,Muzzafarpur,Chinese,Business,Bihar,Senior Citizen
11,M,Udaipur,Street Food,Driver,Rajasthan,Young
51,M,Jammu,Mughlai,Teacher,Jammu,Working
1,F,Nainital,Italian,Teacher,Uttarakhand,Young
56,F,Jaisalmer,Street Food,Bank,Rajasthan,Working
80,M,Darbhanga,Italian,Data Scientist,Bihar,Senior Citizen
87,F,Hisar,Italian,Bank,Haryana,Senior Citizen
35,M,Agra,Italian,Teacher,Uttar Pradesh,Working
30,F,Rorkee,Punjabi,Driver,Uttarakhand,Working
88,F,Amritsar,North Indian,Bank,Punjab,Senior Citizen
46,M,Jammu,Continental,Software Engineer,Jammu,Working
18,F,Bareily,Mughlai,CA,Uttar Pradesh,Young
45,F,Ambala,Mughlai,Business,Haryana,Working
6,M,Chandigarh,Street Food,CA,Union Territory,Young
37,M,Noida,Punjabi,MNC,Uttar Pradesh,Working
45,F,Noida,Chinese,Driver,Uttar Pradesh,Working
23,M,Alwar,Chinese,MNC,Rajasthan,Working
71,M,Faridabad,Lebanese,Service,Haryana,Senior Citizen
31,M,Pathankot,Street Food,Software Engineer,Punjab,Working
29,F,Haridwar,Mughlai,Service,Uttarakhand,Working
95,M,Rewari,Continental,Software Engineer,Haryana,Senior Citizen
2,M,Ambala,Thai,Driver,Haryana,Young
21,F,Jaisalmer,Italian,Software Engineer,Rajasthan,Working
97,M,Bodh Gaya,North Indian,Service,Bihar,Senior Citizen
43,M,Jammu,Punjabi,Government Job,Jammu,Working
14,F,Gulmarg,Lebanese,Bank,Jammu,Young
18,F,Chandigarh,Continental,Business,Union Territory,Young
75,F,Mussoorie,Lebanese,CA,Uttarakhand,Senior Citizen
58,M,Rohtak,Lebanese,Self Employed,Haryana,Working
11,M,Rajgir,Mughlai,MNC,Bihar,Young
97,F,Nainital,Mughlai,Government Job,Uttarakhand,Senior Citizen
55,M,Nainital,Chinese,Service,Uttarakhand,Working
85,F,Bareily,Thai,Data Scientist,Uttar Pradesh,Senior Citizen
10,F,Alwar,Punjabi,Business,Rajasthan,Young
79,M,Kasauli,Italian,Driver,Himachal Pradesh,Senior Citizen
64,M,Abohar,Street Food,Government Job,Punjab,Senior Citizen
73,F,Patna,Continental,Bank,Bihar,Senior Citizen
20,M,Haridwar,Street Food,Teacher,Uttarakhand,Young
53,M,Dras,Punjabi,Driver,Jammu,Working
4,F,Jammu,Punjabi,Business,Jammu,Young
86,M,Mussoorie,Italian,Software Engineer,Uttarakhand,Senior Citizen
13,F,Meerut,Italian,Service,Uttar Pradesh,Young
13,M,Kasauli,Continental,Self Employed,Himachal Pradesh,Young
72,M,Kullu,Lebanese,CA,Himachal Pradesh,Senior Citizen
9,F,Jalandhar,Chinese,Government Job,Punjab,Young
70,F,Bhilwara,Continental,Service,Rajasthan,Senior Citizen
38,M,Ambala,Mughlai,Service,Haryana,Working
43,F,Alwar,Italian,Driver,Rajasthan,Working
49,F,Kasauli,Thai,Teacher,Himachal Pradesh,Working
9,M,Rorkee,Chinese,Teacher,Uttarakhand,Young
85,F,Varanasi,Mughlai,Software Engineer,Uttar Pradesh,Senior Citizen
37,F,Pittorgarh,North Indian,MNC,Uttarakhand,Working
47,F,Gulmarg,Punjabi,CA,Jammu,Working
57,F,Nainital,Lebanese,Service,Uttarakhand,Working
9,M,Jalandhar,Punjabi,MNC,Punjab,Young
17,M,Jaisalmer,Mughlai,Government Job,Rajasthan,Young
30,F,Kasauli,Mughlai,Business,Himachal Pradesh,Working
93,M,Srinagar,Chinese,Service,Jammu,Senior Citizen
98,F,Bathinda,North Indian,Data Scientist,Punjab,Senior Citizen
3,M,Jodhpur,Chinese,Bank,Rajasthan,Young
79,M,Agra,North Indian,Software Engineer,Uttar Pradesh,Senior Citizen
63,F,Bathinda,Italian,Teacher,Punjab,Senior Citizen
31,F,Khannauj,Street Food,Software Engineer,Uttar Pradesh,Working
76,M,Jaipur,North Indian,Data Scientist,Rajasthan,Senior Citizen
72,M,Pittorgarh,Thai,Business,Uttarakhand,Senior Citizen
50,F,Nainital,Italian,CA,Uttarakhand,Working
69,F,Agra,Mughlai,Data Scientist,Uttar Pradesh,Senior Citizen
24,F,Kullu,Thai,MNC,Himachal Pradesh,Working
91,F,Amritsar,Mughlai,Government Job,Punjab,Senior Citizen
71,M,Baramulla,Italian,Data Scientist,Jammu,Senior Citizen
62,F,Chandigarh,North Indian,Service,Union Territory,Senior Citizen
59,M,Rajauri,North Indian,Software Engineer,Jammu,Working
89,M,Khajjar,Street Food,Software Engineer,Himachal Pradesh,Senior Citizen
74,F,Kargil,Street Food,CA,Jammu,Senior Citizen
64,M,Bathinda,Punjabi,Bank,Punjab,Senior Citizen
55,M,Patiala,North Indian,Bank,Punjab,Working
92,F,Udaipur,Continental,CA,Rajasthan,Senior Citizen
77,F,Rajauri,Mughlai,CA,Jammu,Senior Citizen
7,F,Kargil,Italian,Teacher,Jammu,Young
16,M,Kullu,North Indian,Teacher,Himachal Pradesh,Young
65,M,Chandigarh,Lebanese,Data Scientist,Union Territory,Senior Citizen
30,M,Hisar,Italian,Self Employed,Haryana,Working
81,M,Rajauri,Continental,Teacher,Jammu,Senior Citizen
10,M,Pittorgarh,Italian,CA,Uttarakhand,Young
80,F,Dharamshala,Punjabi,MNC,Himachal Pradesh,Senior Citizen
14,M,Ambala,Thai,Software Engineer,Haryana,Young
22,F,Bareily,Continental,Government Job,Uttar Pradesh,Working
60,F,Nainital,Chinese,Service,Uttarakhand,Working
97,M,Bathinda,Street Food,Data Scientist,Punjab,Senior Citizen
31,F,Faridabad,Mughlai,Service,Haryana,Working
95,M,Jodhpur,North Indian,Business,Rajasthan,Senior Citizen
68,F,Khajjar,Chinese,Business,Himachal Pradesh,Senior Citizen
68,M,Udaipur,Continental,Data Scientist,Rajasthan,Senior Citizen
87,F,Khajjar,Italian,Business,Himachal Pradesh,Senior Citizen
35,M,Haridwar,Lebanese,Driver,Uttarakhand,Working
22,M,Varanasi,Chinese,Self Employed,Uttar Pradesh,Working
6,F,Bhilwara,Punjabi,MNC,Rajasthan,Young
45,M,Dalhousie,Mughlai,Bank,Himachal Pradesh,Working
34,F,Rewari,Thai,Software Engineer,Haryana,Working
18,M,Udaipur,Street Food,Government Job,Rajasthan,Young
70,M,Udaipur,Continental,Data Scientist,Rajasthan,Senior Citizen
50,M,Noida,Chinese,Business,Uttar Pradesh,Working
15,F,Lucknow,Italian,Business,Uttar Pradesh,Young
90,F,Jodhpur,Italian,Government Job,Rajasthan,Senior Citizen
39,F,Buxar,Street Food,MNC,Bihar,Working
79,F,Chandigarh,Continental,Government Job,Union Territory,Senior Citizen
55,F,Abohar,Italian,Business,Punjab,Working
39,M,Dras,North Indian,Self Employed,Jammu,Working
75,F,Alwar,Lebanese,Driver,Rajasthan,Senior Citizen
99,M,Bikaner,Mughlai,MNC,Rajasthan,Senior Citizen
34,F,Jodhpur,Mughlai,Data Scientist,Rajasthan,Working
61,M,Nainital,Mughlai,Bank,Uttarakhand,Senior Citizen
78,F,Chittorgarh,Thai,CA,Rajasthan,Senior Citizen
13,F,Nainital,North Indian,Government Job,Uttarakhand,Young
79,F,Hisar,Thai,MNC,Haryana,Senior Citizen
54,F,Jalandhar,Chinese,Teacher,Punjab,Working
58,F,Noida,Mughlai,Software Engineer,Uttar Pradesh,Working
42,F,Ajmer,Lebanese,Bank,Rajasthan,Working
56,M,Rishikesh,Punjabi,Bank,Uttarakhand,Working
19,M,Jaisalmer,Chinese,MNC,Rajasthan,Young
41,M,Jalandhar,Chinese,Government Job,Punjab,Working
11,M,Muzzafarpur,Thai,Bank,Bihar,Young
51,M,Muzzafarpur,Continental,Data Scientist,Bihar,Working
19,M,Lucknow,Chinese,Business,Uttar Pradesh,Young
59,M,Varanasi,Mughlai,Business,Uttar Pradesh,Working
44,M,Bathinda,Continental,Bank,Punjab,Working
8,M,Manali,Italian,CA,Himachal Pradesh,Young
87,F,Manali,North Indian,Bank,Himachal Pradesh,Senior Citizen
62,F,Kullu,Continental,MNC,Himachal Pradesh,Senior Citizen
96,M,Udaipur,Punjabi,Business,Rajasthan,Senior Citizen
64,M,Kasauli,Mughlai,MNC,Himachal Pradesh,Senior Citizen
96,M,Rewari,Thai,Business,Haryana,Senior Citizen
89,M,Faridabad,North Indian,Data Scientist,Haryana,Senior Citizen
68,M,Patiala,Chinese,Service,Punjab,Senior Citizen
86,M,Gurgaon,Italian,Government Job,Haryana,Senior Citizen
35,M,Faridkot,Street Food,Driver,Punjab,Working
67,F,Rishikesh,Punjabi,Data Scientist,Uttarakhand,Senior Citizen
59,F,Rajauri,Chinese,Driver,Jammu,Working
68,M,Agra,Italian,Data Scientist,Uttar Pradesh,Senior Citizen
2,M,Ajmer,Lebanese,Data Scientist,Rajasthan,Young
73,M,Chittorgarh,Street Food,Service,Rajasthan,Senior Citizen
7,F,Ludhiana,Punjabi,CA,Punjab,Young
65,M,Buxar,Punjabi,Software Engineer,Bihar,Senior Citizen
44,M,Jammu,Italian,MNC,Jammu,Working
70,M,Una,Continental,Bank,Himachal Pradesh,Senior Citizen
17,F,Pathankot,Chinese,CA,Punjab,Young
3,F,Delhi,Italian,MNC,Union Territory,Young
55,F,Nainital,Thai,MNC,Uttarakhand,Working
92,F,Mussoorie,Mughlai,CA,Uttarakhand,Senior Citizen
33,M,Khannauj,Chinese,Software Engineer,Uttar Pradesh,Working
4,F,Patiala,Continental,Service,Punjab,Young
57,M,Kanpur,North Indian,Self Employed,Uttar Pradesh,Working
68,F,Una,Punjabi,Service,Himachal Pradesh,Senior Citizen
48,F,Patna,Mughlai,Data Scientist,Bihar,Working
98,M,Rajauri,Mughlai,Service,Jammu,Senior Citizen
91,F,Darbhanga,Mughlai,Data Scientist,Bihar,Senior Citizen
1,M,Bathinda,Continental,Self Employed,Punjab,Young
49,F,Chandigarh,Street Food,Teacher,Union Territory,Working
74,F,Kanpur,Punjabi,Service,Uttar Pradesh,Senior Citizen
33,F,Una,Thai,Service,Himachal Pradesh,Working
97,M,Amritsar,Lebanese,Service,Punjab,Senior Citizen
56,M,Dalhousie,Thai,CA,Himachal Pradesh,Working
96,M,Nainital,Mughlai,Bank,Uttarakhand,Senior Citizen
25,M,Kargil,Mughlai,MNC,Jammu,Working
70,M,Haridwar,Continental,Government Job,Uttarakhand,Senior Citizen
22,M,Chittorgarh,Continental,Business,Rajasthan,Working
34,M,Varanasi,Mughlai,Self Employed,Uttar Pradesh,Working
75,M,Agra,Thai,Data Scientist,Uttar Pradesh,Senior Citizen
18,M,Mussoorie,Italian,Teacher,Uttarakhand,Young
44,F,Kullu,Continental,Bank,Himachal Pradesh,Working
23,F,Kullu,Chinese,Software Engineer,Himachal Pradesh,Working
44,F,Mussoorie,Street Food,Teacher,Uttarakhand,Working
99,F,Amritsar,Punjabi,Government Job,Punjab,Senior Citizen
29,F,Noida,Italian,Teacher,Uttar Pradesh,Working
68,F,Jalandhar,Street Food,Software Engineer,Punjab,Senior Citizen
8,M,Noida,Punjabi,Driver,Uttar Pradesh,Young
26,F,Agra,Chinese,Teacher,Uttar Pradesh,Working
57,M,Pathankot,Thai,Data Scientist,Punjab,Working
92,M,Abohar,Thai,Business,Punjab,Senior Citizen
3,F,Delhi,Lebanese,Teacher,Union Territory,Young
74,F,Abohar,Street Food,CA,Punjab,Senior Citizen
12,M,Lucknow,Mughlai,Bank,Uttar Pradesh,Young
44,F,Alwar,Lebanese,MNC,Rajasthan,Working
67,F,Khannauj,Continental,CA,Uttar Pradesh,Senior Citizen
50,F,Ambala,Continental,Software Engineer,Haryana,Working
21,M,Kullu,North Indian,Bank,Himachal Pradesh,Working
97,M,Gulmarg,Street Food,Service,Jammu,Senior Citizen
6,M,Hisar,Continental,Software Engineer,Haryana,Young
24,M,Delhi,Chinese,CA,Union Territory,Working
76,F,Mussoorie,Chinese,Service,Uttarakhand,Senior Citizen
85,F,Kullu,Italian,Teacher,Himachal Pradesh,Senior Citizen
20,M,Srinagar,Italian,Teacher,Jammu,Young
11,M,Rorkee,North Indian,Driver,Uttarakhand,Young
82,M,Gulmarg,Italian,Data Scientist,Jammu,Senior Citizen
33,F,Khannauj,Mughlai,Data Scientist,Uttar Pradesh,Working
18,M,Meerut,Thai,MNC,Uttar Pradesh,Young
82,F,Khajjar,Punjabi,Teacher,Himachal Pradesh,Senior Citizen
46,F,Dharamshala,Street Food,Teacher,Himachal Pradesh,Working
81,M,Bareily,Lebanese,Teacher,Uttar Pradesh,Senior Citizen
16,M,Faridabad,Lebanese,Software Engineer,Haryana,Young
8,F,Jammu,Lebanese,Teacher,Jammu,Young
94,F,Ajmer,North Indian,Data Scientist,Rajasthan,Senior Citizen
13,M,Udaipur,Lebanese,Business,Rajasthan,Young
21,F,Khannauj,Punjabi,Data Scientist,Uttar Pradesh,Working
71,F,Rohtak,Italian,Service,Haryana,Senior Citizen
34,F,Varanasi,Chinese,MNC,Uttar Pradesh,Working
58,F,Mussoorie,Lebanese,Bank,Uttarakhand,Working
38,F,Kathua,Italian,Self Employed,Jammu,Working
64,M,Rorkee,Mughlai,Driver,Uttarakhand,Senior Citizen
71,M,Abohar,Continental,Software Engineer,Punjab,Senior Citizen
18,M,Ambala,Continental,Data Scientist,Haryana,Young
56,M,Jaipur,North Indian,Business,Rajasthan,Working
23,F,Kasauli,Chinese,MNC,Himachal Pradesh,Working
5,M,Bodh Gaya,Continental,Business,Bihar,Young
61,F,Haridwar,North Indian,Software Engineer,Uttarakhand,Senior Citizen
49,F,Jaipur,Thai,Service,Rajasthan,Working
83,F,Rajauri,Chinese,Teacher,Jammu,Senior Citizen
95,F,Ludhiana,Mughlai,Self Employed,Punjab,Senior Citizen
55,M,Amritsar,Mughlai,Self Employed,Punjab,Working
59,F,Pittorgarh,Chinese,Software Engineer,Uttarakhand,Working
99,M,Rishikesh,Punjabi,Bank,Uttarakhand,Senior Citizen
18,M,Kanpur,Thai,Business,Uttar Pradesh,Young
14,F,Bathinda,Street Food,Service,Punjab,Young
95,F,Bhilwara,Chinese,Driver,Rajasthan,Senior Citizen
58,M,Faridkot,Mughlai,Teacher,Punjab,Working
41,F,Kathua,Continental,Business,Jammu,Working
27,F,Jaipur,Street Food,Self Employed,Rajasthan,Working
8,F,Kanpur,Italian,Software Engineer,Uttar Pradesh,Young
22,M,Pathankot,Street Food,CA,Punjab,Working
39,F,Alwar,Italian,Teacher,Rajasthan,Working
55,M,Agra,Thai,Software Engineer,Uttar Pradesh,Working
82,M,Rewari,Mughlai,Bank,Haryana,Senior Citizen
24,F,Jaisalmer,Thai,Self Employed,Rajasthan,Working
54,M,Amritsar,Lebanese,Self Employed,Punjab,Working
75,F,Leh,Thai,MNC,Jammu,Senior Citizen
55,M,Shimla,Chinese,Software Engineer,Himachal Pradesh,Working
26,F,Srinagar,Thai,Business,Jammu,Working
11,M,Noida,Street Food,Government Job,Uttar Pradesh,Young
13,M,Lucknow,Continental,MNC,Uttar Pradesh,Young
4,M,Srinagar,Lebanese,Self Employed,Jammu,Young
82,F,Alwar,Thai,Teacher,Rajasthan,Senior Citizen
14,M,Delhi,Italian,Teacher,Union Territory,Young
68,F,Alwar,Mughlai,CA,Rajasthan,Senior Citizen
94,M,Haridwar,Italian,Government Job,Uttarakhand,Senior Citizen
66,M,Rorkee,Italian,Teacher,Uttarakhand,Senior Citizen
48,M,Khajjar,Chinese,Data Scientist,Himachal Pradesh,Working
30,F,Patna,North Indian,Service,Bihar,Working
41,M,Pittorgarh,Punjabi,Self Employed,Uttarakhand,Working
81,M,Ludhiana,Italian,Business,Punjab,Senior Citizen
31,F,Ajmer,North Indian,Teacher,Rajasthan,Working
35,F,Delhi,Continental,Government Job,Union Territory,Working
52,F,Alwar,Street Food,MNC,Rajasthan,Working
41,M,Dalhousie,Mughlai,Teacher,Himachal Pradesh,Working
28,M,Jaipur,Punjabi,Software Engineer,Rajasthan,Working
79,F,Faridabad,Thai,MNC,Haryana,Senior Citizen
55,F,Chittorgarh,Thai,MNC,Rajasthan,Working
43,M,Bodh Gaya,Thai,Service,Bihar,Working
17,M,Delhi,Punjabi,Software Engineer,Union Territory,Young
9,F,Jammu,Thai,MNC,Jammu,Young
19,F,Leh,Street Food,CA,Jammu,Young
51,F,Rishikesh,Chinese,Self Employed,Uttarakhand,Working
97,F,Patna,Lebanese,Teacher,Bihar,Senior Citizen
17,F,Lucknow,Continental,Software Engineer,Uttar Pradesh,Young
42,F,Ambala,North Indian,Driver,Haryana,Working
58,F,Ajmer,Chinese,Teacher,Rajasthan,Working
53,F,Dharamshala,Punjabi,CA,Himachal Pradesh,Working
40,M,Lucknow,Thai,Business,Uttar Pradesh,Working
29,F,Alwar,Chinese,Driver,Rajasthan,Working
49,M,Baramulla,Continental,Business,Jammu,Working
53,F,Varanasi,Street Food,Teacher,Uttar Pradesh,Working
6,M,Bhilwara,Mughlai,Data Scientist,Rajasthan,Young
84,F,Bareily,Street Food,Driver,Uttar Pradesh,Senior Citizen
24,M,Noida,Lebanese,Data Scientist,Uttar Pradesh,Working
79,F,Rishikesh,Chinese,CA,Uttarakhand,Senior Citizen
83,F,Bareily,Thai,Software Engineer,Uttar Pradesh,Senior Citizen
64,F,Rewari,Street Food,Service,Haryana,Senior Citizen
84,M,Nainital,Thai,CA,Uttarakhand,Senior Citizen
80,M,Varanasi,Street Food,Service,Uttar Pradesh,Senior Citizen
81,F,Nainital,North Indian,CA,Uttarakhand,Senior Citizen
71,M,Rewari,Street Food,CA,Haryana,Senior Citizen
28,F,Jaipur,Mughlai,Business,Rajasthan,Working
57,F,Gulmarg,Continental,MNC,Jammu,Working
52,M,Kullu,Street Food,Government Job,Himachal Pradesh,Working
33,F,Delhi,Chinese,Service,Union Territory,Working
9,M,Gurgaon,Chinese,Teacher,Haryana,Young
83,F,Udaipur,Street Food,Data Scientist,Rajasthan,Senior Citizen
98,M,Pittorgarh,Continental,Software Engineer,Uttarakhand,Senior Citizen
30,F,Jodhpur,Thai,Service,Rajasthan,Working
87,F,Buxar,Continental,Data Scientist,Bihar,Senior Citizen
38,F,Kanpur,Punjabi,Government Job,Uttar Pradesh,Working
76,F,Khajjar,Mughlai,Business,Himachal Pradesh,Senior Citizen
94,F,Ludhiana,Italian,Software Engineer,Punjab,Senior Citizen
91,M,Leh,Chinese,MNC,Jammu,Senior Citizen
37,M,Una,Continental,MNC,Himachal Pradesh,Working
39,M,Amritsar,Chinese,Driver,Punjab,Working
69,M,Muzzafarpur,Lebanese,Service,Bihar,Senior Citizen
49,M,Faridabad,Thai,Self Employed,Haryana,Working
85,F,Kullu,North Indian,Bank,Himachal Pradesh,Senior Citizen
10,M,Khannauj,North Indian,Teacher,Uttar Pradesh,Young
62,F,Rishikesh,Chinese,Software Engineer,Uttarakhand,Senior Citizen
10,F,Bareily,Continental,CA,Uttar Pradesh,Young
89,M,Udaipur,Italian,MNC,Rajasthan,Senior Citizen
84,F,Ambala,North Indian,Service,Haryana,Senior Citizen
38,F,Bodh Gaya,Chinese,CA,Bihar,Working
88,M,Abohar,Chinese,Teacher,Punjab,Senior Citizen
36,M,Alwar,Continental,MNC,Rajasthan,Working
60,F,Srinagar,Chinese,Software Engineer,Jammu,Working
38,F,Chandigarh,Lebanese,Business,Union Territory,Working
94,M,Buxar,Mughlai,Government Job,Bihar,Senior Citizen
70,M,Dharamshala,North Indian,Business,Himachal Pradesh,Senior Citizen
58,M,Alwar,Lebanese,Business,Rajasthan,Working
48,M,Baramulla,Thai,Data Scientist,Jammu,Working
44,F,Buxar,Lebanese,Service,Bihar,Working
45,F,Rajauri,Lebanese,Teacher,Jammu,Working
49,M,Bikaner,Continental,Government Job,Rajasthan,Working
28,F,Bikaner,Lebanese,Driver,Rajasthan,Working
28,M,Ludhiana,Lebanese,Software Engineer,Punjab,Working
71,F,Amritsar,Punjabi,Bank,Punjab,Senior Citizen
1,F,Shimla,Continental,Software Engineer,Himachal Pradesh,Young
16,F,Faridkot,Thai,Service,Punjab,Young
99,F,Bodh Gaya,Italian,Bank,Bihar,Senior Citizen
73,F,Nainital,Mughlai,CA,Uttarakhand,Senior Citizen
73,M,Nainital,North Indian,CA,Uttarakhand,Senior Citizen
10,M,Bareily,Thai,Software Engineer,Uttar Pradesh,Young
7,F,Patiala,Thai,CA,Punjab,Young
71,F,Patna,Street Food,Business,Bihar,Senior Citizen
57,M,Chittorgarh,Italian,Service,Rajasthan,Working
85,M,Khajjar,Mughlai,Software Engineer,Himachal Pradesh,Senior Citizen
18,M,Darbhanga,Street Food,Government Job,Bihar,Young
94,F,Bodh Gaya,Street Food,Data Scientist,Bihar,Senior Citizen
12,M,Muzzafarpur,Thai,Driver,Bihar,Young
48,F,Faridabad,Continental,Service,Haryana,Working
87,F,Gulmarg,Street Food,Government Job,Jammu,Senior Citizen
32,F,Gulmarg,Lebanese,Bank,Jammu,Working
34,M,Jaipur,Chinese,Business,Rajasthan,Working
22,F,Amritsar,Street Food,CA,Punjab,Working
75,M,Dras,North Indian,Data Scientist,Jammu,Senior Citizen
68,F,Rajgir,Street Food,Service,Bihar,Senior Citizen
93,M,Bodh Gaya,Lebanese,Bank,Bihar,Senior Citizen
59,F,Una,Thai,Business,Himachal Pradesh,Working
74,F,Rorkee,Mughlai,Bank,Uttarakhand,Senior Citizen
73,F,Faridkot,Punjabi,Service,Punjab,Senior Citizen
94,M,Kargil,Continental,Service,Jammu,Senior Citizen
51,M,Delhi,Street Food,Self Employed,Union Territory,Working
54,F,Bodh Gaya,Chinese,Data Scientist,Bihar,Working
74,M,Bhilwara,Lebanese,Teacher,Rajasthan,Senior Citizen
46,F,Dalhousie,North Indian,Service,Himachal Pradesh,Working
42,F,Rishikesh,Mughlai,Government Job,Uttarakhand,Working
35,M,Gurgaon,Chinese,MNC,Haryana,Working
36,F,Ambala,Street Food,MNC,Haryana,Working
32,F,Delhi,Street Food,Teacher,Union Territory,Working
90,F,Ambala,Thai,CA,Haryana,Senior Citizen
84,M,Patna,Lebanese,Government Job,Bihar,Senior Citizen
70,M,Nainital,Thai,MNC,Uttarakhand,Senior Citizen
32,F,Muzzafarpur,Street Food,Business,Bihar,Working
64,F,Amritsar,Chinese,Teacher,Punjab,Senior Citizen
59,F,Chittorgarh,Thai,MNC,Rajasthan,Working
42,F,Kullu,Street Food,Software Engineer,Himachal Pradesh,Working
91,F,Nainital,Mughlai,Teacher,Uttarakhand,Senior Citizen
67,M,Gurgaon,Continental,Self Employed,Haryana,Senior Citizen
37,M,Dalhousie,Punjabi,Self Employed,Himachal Pradesh,Working
43,M,Kullu,North Indian,Business,Himachal Pradesh,Working
8,F,Jammu,Thai,Software Engineer,Jammu,Young
15,F,Jodhpur,Italian,Data Scientist,Rajasthan,Young
47,F,Faridkot,Street Food,MNC,Punjab,Working
89,F,Chittorgarh,Street Food,Business,Rajasthan,Senior Citizen
17,F,Kullu,Punjabi,Bank,Himachal Pradesh,Young
30,M,Rewari,Chinese,Teacher,Haryana,Working
68,M,Alwar,Lebanese,Software Engineer,Rajasthan,Senior Citizen
86,F,Ghaziabad,Chinese,Bank,Uttar Pradesh,Senior Citizen
49,M,Bikaner,Punjabi,Business,Rajasthan,Working
36,F,Leh,Thai,Business,Jammu,Working
86,F,Khajjar,Lebanese,Self Employed,Himachal Pradesh,Senior Citizen
51,F,Jaisalmer,Punjabi,MNC,Rajasthan,Working
35,M,Lucknow,Chinese,Government Job,Uttar Pradesh,Working
